zinc_id,new_smile,tanimoto_sim,cluster
52622,Nc1cccc(Nc2ccccc2)c1,0.33,1
402822,Oc1ccc(Cl)c2ccccc12,0.313,22
6863088,Oc1cccc(-c2ccsc2)c1,0.35700000000000004,19
33505993,Oc1cccc2c1oc1ccccc12,0.319,22
34142464,Cc1cc(N=O)c2ccccc2c1O,0.307,22
1074359,Cc1ccc(-c2cccc(N)c2)cc1,0.309,1
17744297,CCCNCc1cccc2ccccc12,0.345,20
1689600,CCc1cccc2ccccc12,0.38799999999999996,20
45028398,Cc1ccc(-c2ccsc2)cn1,0.345,19
15441413,Clc1cccc(-c2ccccn2)c1,0.344,1
5587375,Cc1c2c(nc3ccccc13)CCC2,0.32299999999999995,9
102248863,Cc1ccc(-c2ccccc2)c(CO)c1,0.303,15
218178454,Cc1cc(CO)ccc1-c1ccccc1,0.306,15
6714360,Cc1c2c(nc3ccccc13)CCCC2,0.364,9
47207658,Cc1cc(F)ncc1-c1ccccc1,0.302,15
16947455,Nc1cccc(-c2ccccc2F)c1,0.306,1
2579752,COc1ccc(-c2ccsc2)cc1,0.303,19
3200691,C[N+](C)(C)c1cccc2ccccc12,0.308,20
16545112,Oc1cccc2c1ncc1ccccc12,0.319,22
4522201,SCc1cccc2ccccc12,0.374,20
4299211,N#Cc1ccc(-c2ccsc2)cc1,0.303,19
4299210,N#Cc1cccc(-c2ccsc2)c1,0.326,19
6855933,C=CCNCc1cccc2ccccc12,0.33299999999999996,20
84916132,SCCc1cccc2ccccc12,0.359,20
2033906,Cc1cccc2c1[nH]c1ccccc12,0.304,23
1867846,Cc1ccc(C)c2c1[nH]c1ccccc12,0.31,23
2392376,Cc1ccc(-c2ccsc2)cc1F,0.349,19
2529007,Cc1ccc(-c2cccc(N)c2)cc1C,0.3,1
77011889,CC(F)(F)c1cccc2ccccc12,0.308,20
1023851,c1ccc(-c2c[nH]c3ccccc23)cc1,0.301,15
2526992,c1cc2ccc(-c3ccsc3)cc2[nH]1,0.389,19
1711500,c1ccc2c(c1)CCC1=C2CCCC1,0.34299999999999997,9
77011615,CC(C)(C)c1c(N)ccc2ccccc12,0.327,20
1726216,CC(C)c1cccc2ccccc12,0.302,20
2038414,Cc1cccc2[nH]c3ccccc3c12,0.316,23
4299219,Cc1ccc(-c2ccsc2)cc1,0.314,19
2526979,c1cc2cc(-c3ccsc3)ccc2[nH]1,0.389,19
2012670,CCCc1cccc2ccccc12,0.373,20
4101048,CSCc1cccc2ccccc12,0.373,20
4299218,Fc1ccc(-c2ccsc2)cc1,0.314,19
4299220,Cc1cccc(-c2ccsc2)c1,0.341,19
1671624,Oc1c2ccccc2cc2ccccc12,0.33299999999999996,22
1509324,Nc1cc2ccccc2c2ccccc12,0.305,22
1507976,Cc1nc2ccccc2c2ccccc12,0.319,22
967824,Oc1cc2ccccc2c2ccccc12,0.33299999999999996,22
967826,Oc1cccc2c1ccc1ccccc12,0.319,22
37206919,[N-]=[N+]=NCc1cccc2ccccc12,0.34600000000000003,20
2036107,C=CCc1cccc2ccccc12,0.359,20
71795291,C=C(C)Cc1cccc2ccccc12,0.365,20
38891170,CC(C)(C#N)c1cccc2ccccc12,0.321,20
2039383,CCCCc1cccc2ccccc12,0.358,20
39250318,CC(C)(C)Nc1cccc2ccccc12,0.34600000000000003,20
2037042,CC[C@H](C)c1cccc2ccccc12,0.303,20
2040242,Cc1cc2ccccc2c2ccccc12,0.305,22
1569645,Fc1cc2ccccc2c2ccccc12,0.305,22
67172843,O=C(c1ncn(CCO)n1)N1CCNCC1,0.302,13
9280327,NC(=O)c1cnn(-c2ccccn2)c1N,0.5,10
45918693,COc1ccccc1-n1nnc(C(N)=O)c1N,0.302,10
2456221,O=C(O)CCCC(=O)N1CCNCC1,0.307,13
14008082,NC(=O)c1nnn(Cc2ccccn2)c1N,0.34600000000000003,10
19798393,O=C(CN1CCNCC1)Nc1ccncc1,0.312,13
34925049,CCn1ccc(C(=O)N2CCNCC2)n1,0.364,13
72233198,Cn1cc(C(=O)C(=O)N2CCNCC2)cn1,0.312,13
16675890,O=C1Nc2ccccc2/C1=C/NC[C@@H](O)CO,0.389,24
11866594,COC(=O)CCNC(=O)N1CCNCC1,0.308,13
40537720,CCOC(=O)NC(=S)N1CCNCC1,0.307,13
16675888,O=C1Nc2ccccc2/C1=C/NC[C@H](O)CO,0.389,24
19510407,O=C(c1ccc(=O)[nH]c1)N1CCNCC1,0.379,13
19436522,O=C(c1ccc[nH]c1=O)N1CCNCC1,0.40700000000000003,13
4616354,NC(=O)C/[N+]([O-])=C1\C(=O)Nc2ccccc21,0.308,24
34926311,O=C1Nc2ccccc2/C1=N\NCCO,0.308,24
4728719,N=C(N)N/N=C1/C(=O)Nc2ccccc21,0.315,24
4498980,O=C1Nc2ccccc2/C1=N\Nc1nnn[nH]1,0.306,24
4579401,NNC(=S)N/N=C1\C(=O)Nc2ccccc21,0.301,24
5618667,O=C1Nc2ccccc2/C1=N\NC1=NCCN1,0.306,24
71331739,N=C(NO)N/N=C1\C(=O)Nc2ccccc21,0.301,24
217655225,N#Cc1c[nH]c(C(=O)N2CCNCC2)c1,0.33299999999999996,13
45671,O=C1Nc2ccccc2/C1=N/N1C(=O)CNC1=O,0.32,24
8381897,Nn1cnnc1N/N=C1/C(=O)Nc2ccccc21,0.3,24
219453723,O=C1Nc2ccccc2/C1=C1/NCCO1,0.33299999999999996,24
22166630,O=C(Cc1ccccc1F)N1CCNCC1,0.316,13
476550,NC(=O)c1ccccc1NC(=O)c1cnccn1,0.321,21
19518656,O=C(c1cccnc1O)N1CCCNCC1,0.337,13
19431961,Cc1ccccc1OCC(=O)N1CCNCC1,0.316,13
255515,O=C(c1ccccc1F)N1CCNCC1,0.40700000000000003,13
21965224,COCC(=O)Nc1ccc(O)c(C(=O)O)c1,0.304,13
11919725,Cc1cc(=O)n2cccc(C(=O)O)c2n1,0.385,5
15442569,COc1cc(N2CCNCC2)ccc1O,0.301,13
2456222,O=C(O)c1cccc(C(=O)N2CCNCC2)c1,0.41100000000000003,13
100422139,NC(=O)CN/C=C1/C(=O)Nc2ccccc21,0.40700000000000003,24
36883058,COc1ccccc1CC(=O)N1CCNCC1,0.316,13
9482042,Cc1ccccc1-n1nnc(C(N)=O)c1N,0.317,10
17917565,CC(=O)NCCN/C=C1\C(=O)Nc2ccccc21,0.387,24
100285723,O=C1NC(=S)N/C1=C1\C(=O)Nc2ccccc21,0.348,24
344127,COC1(OC)C(=O)Nc2ccccc2C1=O,0.311,24
15583174,O=C(c1ccc2c(c1)OCO2)N1CCNCC1,0.34700000000000003,13
300697,COc1ccccc1C(=O)N1CCNCC1,0.40399999999999997,13
19471214,O=C(CN1CCNCC1)Nc1ccccc1,0.312,13
2528769,O=C(c1ccc(O)cc1)N1CCNCC1,0.395,13
6741155,Cn1nccc1C(=O)Nc1ccccc1C(N)=O,0.327,21
22144495,O=C(c1ccccc1O)N1CCNCC1,0.494,13
35728242,Nc1cccc(C(=O)N2CCNCC2)c1,0.375,13
42684470,O=C(O)c1ccc(N2CCNCC2)cc1F,0.326,13
2578522,COc1ccc(C(=O)N2CCNCC2)cc1,0.36700000000000005,13
5720982,COc1cccc(C(=O)N2CCNCC2)c1,0.374,13
4985097,CSc1cccc(-n2nnc(C(N)=O)c2N)c1,0.318,10
181353003,O=C(c1cnn2c1CCCC2)N1CCNCC1,0.307,13
40924588,CC(C)(N)C(=O)Nc1ccc(C(=O)O)c(O)c1,0.337,13
22141195,O=C(c1cccc(O)c1)N1CCNCC1,0.40700000000000003,13
79439435,O=C(c1cccnc1Cl)N1CCNCC1,0.391,13
16789972,NC(=O)c1ccccc1NC1=NC(=O)CS1,0.33299999999999996,21
72233348,Cc1ncccc1-n1ncc(C(N)=O)c1N,0.33299999999999996,10
19519541,O=C(COc1ccc(F)cc1)N1CCNCC1,0.306,13
100746890,Cc1ccc2c(c1)/C(=C1\NC(=O)NC1=O)C(=O)N2,0.37799999999999995,17
8418098,O=C(O)c1cc(N2CCNCC2)ccc1O,0.337,13
42684460,O=C(O)c1cc(F)ccc1N1CCNCC1,0.309,13
5001284,O=C(NCc1ccccc1)N1CCNCC1,0.312,13
42320968,O=C(Cc1ccncc1)N1CCNCC1,0.312,13
22175956,Cc1cc(C(=O)N2CCNCC2)c(C)o1,0.405,13
3887173,O=C(O)C1=NN(c2ccccn2)C(=O)CC1,0.31,10
6140298,O=C1Nc2ccccc2/C1=C/NCCO,0.41700000000000004,24
20213833,O=C(c1cc(Cl)c[nH]1)N1CCNCC1,0.349,13
19795578,Cc1ccc(OCC(=O)N2CCNCC2)cc1,0.32,13
6863855,NC(=O)c1nnn(-c2ccccc2Cl)c1N,0.301,10
21951484,COc1cccc(CC(=O)N2CCNCC2)c1,0.33,13
34958661,Cc1ccc(NC(=O)CN2CCNCC2)nc1,0.306,13
15976946,NC(=O)CN/C=C1\C(=O)Nc2ccccc21,0.40700000000000003,24
95971456,CC(C)c1cc(C(=O)N2CCNCC2)n(C)n1,0.319,13
77299647,O=C(Nc1cccnc1)N1CCNCC1,0.326,13
19470079,O=C(c1ccc2[nH]cnc2c1)N1CCNCC1,0.34700000000000003,13
4502060,O=C(c1cccc(F)c1)N1CCNCC1,0.375,13
6668527,NC(=O)C1CCN(C(=O)c2ccccc2O)CC1,0.306,13
74938398,O=C(Nc1ccccn1)N1CCNCC1,0.312,13
4263834,CCC(=O)Nc1ccc2c(c1)C(=O)NC2=O,0.309,13
1857570,O=c1[nH]c(=O)c2c([nH]1)[nH]c1ccccc12,0.31,23
35738380,Nc1cccc(C(=O)N2CCCNCC2)c1,0.309,13
22341813,O=C(O)CN/C=C1/C(=O)Nc2ccccc21,0.40700000000000003,24
19265160,O=C(c1n[nH]c2ccccc12)N1CCNCC1,0.33299999999999996,13
82652849,O=C(c1cn2ccccc2n1)N1CCNCC1,0.31,13
2456224,O=C(O)c1ccc(C(=O)N2CCNCC2)cc1,0.40399999999999997,13
15976944,O=C1Nc2ccccc2/C1=C/NCCCO,0.39799999999999996,24
100420763,NC(=O)/C(O)=C1/C(=O)Nc2ccccc21,0.322,24
13323007,CN(C)Cc1cc(=O)n2ccsc2n1,0.309,5
32021186,Nc1ccc(C(=O)N2CCNCC2)cc1,0.364,13
21951146,O=C(Cc1cccc(F)c1)N1CCNCC1,0.33,13
19702187,O=C(CN1CCNCC1)Nc1cccc(F)c1,0.344,13
19371019,O=C(CN1CCNCC1)Nc1ccc(F)cc1,0.33299999999999996,13
34017103,NC(=O)c1c(-c2ccccn2)noc1N,0.377,10
39085370,Nc1c(C(=O)O)cnn1-c1ccccn1,0.43799999999999994,10
20270085,O=C(CCN1CCNCC1)Nc1ccccc1,0.3,13
23291837,Cc1cccc(NC(=O)CN2CCNCC2)c1,0.358,13
19679888,O=C(Cc1ccc(F)cc1)N1CCNCC1,0.319,13
19281906,O=C(Cc1ccccc1)N1CCNCC1,0.312,13
19268071,COc1ccc(NC(=O)CN2CCNCC2)cc1,0.337,13
30677875,O=C(c1ccc2nccnc2c1)N1CCNCC1,0.33299999999999996,13
19901616,O=C(NCCN1CCNCC1)c1ccccc1O,0.304,13
19406883,Cc1ccccc1CC(=O)N1CCNCC1,0.33,13
44650862,CCNCC(=O)Nc1ccc(O)c(C(=O)O)c1,0.305,13
82271291,O=C(c1cnn2ccccc12)N1CCNCC1,0.34700000000000003,13
19797583,Cc1ccc(NC(=O)CN2CCNCC2)cc1,0.34700000000000003,13
4893997,O=C(c1ccc(F)cc1)N1CCNCC1,0.364,13
29050945,NC1CCN(c2ncnc3[nH]ccc23)CC1,0.301,3
19679886,O=C(Cc1cccs1)N1CCNCC1,0.311,13
2505900,O=C(O)c1ccccc1C(=O)N1CCNCC1,0.44299999999999995,13
36923948,Cc1ccc(CC(=O)N2CCNCC2)cc1,0.33299999999999996,13
71782481,CS(=O)(=O)c1cnn(-c2ccccn2)c1N,0.408,10
19471457,Cc1cccc(OCC(=O)N2CCNCC2)c1,0.33,13
100027438,COC(=O)Cc1cc(O)n(-c2ccccn2)n1,0.373,10
101528567,O=C(O)/C(O)=C1/C(=O)Nc2ccccc21,0.322,24
218291890,O=C(O)c1cc(O)nn1-c1ccccn1,0.395,10
16163164,CN(C)Cc1c(O)nc2ccccn2c1=O,0.302,5
83744716,Cn1cc(N)c(C(=O)Nc2ccccn2)n1,0.313,10
8715214,CCc1c(C(N)=O)cnn1-c1ccccn1,0.434,10
104097396,O=C(O)/C(O)=C1\C(=O)Nc2ccccc21,0.322,24
96517468,Cn1nc(C(=O)N2CCNCC2)c2ccccc21,0.34,13
257984558,O=C(O)c1cn(-c2ccccn2)c(O)nc1=O,0.318,10
1749355,C[C@H](N)C(=O)Nc1ccc(C(=O)O)c(O)c1,0.345,13
96524422,Cn1nc(-c2ccccn2)c(CC(=O)O)c1N,0.33299999999999996,10
1587417,CC[C@]1(O)C(=O)Nc2ccccc2C1=O,0.307,24
137062342,COC(=O)c1cn(-c2ccccn2)nn1,0.317,10
23291839,Cc1ccccc1NC(=O)CN1CCNCC1,0.303,13
26512271,CN(C)Cc1cc(N)n(-c2ccccn2)n1,0.375,10
6379368,COC(=O)NC1=NNC(=O)c2ccccc2N1,0.302,24
72224615,Cc1nc(N2CCNCC2)ccc1C(=O)O,0.312,13
72209300,COc1cc(C(=O)O)nn1-c1ccccn1,0.397,10
218292020,COc1cc(C(=O)O)n(-c2ccccn2)n1,0.397,10
82653195,COCc1ccccc1C(=O)N1CCNCC1,0.402,13
26512287,COCc1cc(N)n(-c2ccccn2)n1,0.385,10
21952457,O=C(c1ccc2c(c1)OCCO2)N1CCNCC1,0.33299999999999996,13
2528931,NC(=S)Nc1ccc(C(=O)O)c(O)c1,0.321,13
2034992,C[C@@H](N)C(=O)Nc1ccc(C(=O)O)c(O)c1,0.345,13
20248645,O=C(Cc1ccsc1)N1CCNCC1,0.311,13
6576062,O=C1NN(CCO)C(=S)Nc2ccccc21,0.301,24
11737094,O=c1[nH]cnc2c1cnn2-c1ccccn1,0.322,10
46341136,NC(=O)C1CCN(c2ccccn2)CC1,0.309,10
3957613,CC[C@@]1(O)C(=O)Nc2ccccc2C1=O,0.307,24
89261690,Cc1nn(-c2ccccn2)nc1C(=O)O,0.364,10
36329253,O=C(c1cccc2c1OCCO2)N1CCNCC1,0.36,13
700595863,O=C(c1cnc(Cl)nc1)N1CCNCC1,0.319,13
8159960,NC(=O)CNC(=O)Cc1cccc2ccccc12,0.322,20
19271393,COc1ccc(CC(=O)N2CCNCC2)cc1,0.32299999999999995,13
79440596,O=C(c1ccnc(Cl)c1)N1CCNCC1,0.36,13
19441129,CN(C)c1ccc(C(=O)N2CCNCC2)cc1,0.359,13
1750459,O=CC(=O)Nc1ccc(C(=O)O)c(O)c1,0.337,13
4984492,NC(=O)c1nnn(-c2ccccc2F)c1N,0.301,10
2528785,O=C(c1cccc([N+](=O)[O-])c1)N1CCNCC1,0.366,13
21952384,O=C(c1ccccc1[N+](=O)[O-])N1CCNCC1,0.396,13
3742149,O=C(O)c1cn2cc([N+](=O)[O-])ccc2n1,0.308,12
91809,O=C(c1ccc([N+](=O)[O-])cc1)N1CCNCC1,0.359,13
21952471,O=C(c1ccc([N+](=O)[O-])s1)N1CCNCC1,0.35600000000000004,13
300826,Cc1cc(=O)n2ccc([N+](=O)[O-])c(O)c2n1,0.507,5
89263469,O=C(O)c1nn(-c2ccccn2)nc1[N+](=O)[O-],0.325,10
16698100,COc1ccc(N2CCNCC2)cc1O,0.304,13
102124929,O=C1NC(=S)N/C1=C\c1ccc(O)c(O)c1,0.307,7
449547,Cc1ccccc1C=C1C(=O)NC(=S)NC1=O,0.312,24
1575233,O=C(O)CNC(=O)/C=C/c1ccc(O)c(O)c1,0.341,7
17127077,O=C(O)CNC(=O)/C=C\c1ccc(O)c(O)c1,0.341,7
3213897,Cc1ccccc1C=C1C(=O)NC(=O)NC1=O,0.312,24
8715353,CSc1nn(-c2ncccn2)c(N)c1C#N,0.317,10
16155529,NC(=S)N/N=C1\C(=O)Nc2ccccc21,0.315,24
3593186,CN/C(S)=N/N=C1/C(=O)Nc2ccccc21,0.315,24
2312145,O=C1Nc2ccccc2/C1=N/n1cnnc1,0.305,24
3158110,CNC(=S)N(C)/N=C1\C(=O)Nc2ccccc21,0.32299999999999995,24
123846680,C#CCNC(=O)/C=C/c1ccc(O)c(O)c1,0.33299999999999996,7
5599649,CN(C)C(=S)N/N=C1/C(=O)Nc2ccccc21,0.32299999999999995,24
17723252,CCNC(=S)N/N=C1\C(=O)Nc2ccccc21,0.302,24
1859969,CNC(=N)N/N=C1/C(=O)Nc2ccccc21,0.315,24
34175904,O=C(/C=N/O)Nc1ccc(C(=O)O)c(O)c1,0.322,13
8617578,O=C(/C=N\O)Nc1ccc(C(=O)O)c(O)c1,0.322,13
130045,CCC(=O)Nc1ccc(N2CCOCC2)cc1,0.309,13
268805,NNc1nccc(Nc2ccccc2C(=O)O)n1,0.319,21
9113749,CCC(=O)Nc1cccc(C(=O)NC2CC2)c1,0.312,13
2496872,OCCNc1ncc(-c2ccccc2)cn1,0.317,15
2291922,CN(C)CCN/C=C1/C(=O)Nc2ccccc21,0.42,24
19679939,O=C(c1cccc(F)c1)N1CCCNCC1,0.309,13
1857711512,N=c1[nH][nH]c2ccc(-c3cncc(O)c3)cc12,0.34,11
36008,CS(=O)(=O)NCc1cccc2ccccc12,0.345,20
57519835,NNc1ncnc2c(-c3ccccc3)c[nH]c12,0.418,15
5422721,CC(=O)Nc1cccc(C(=O)N2CCC2)c1,0.301,13
8699971,O=C(O)c1cc(-c2ccccc2)ncn1,0.303,15
198549395,COC(=O)c1cnn(-c2ccccn2)c1,0.317,10
1667263,OCCN(CCO)Cc1cccc2ccccc12,0.308,20
89391970,CNC(=O)c1cccc(Nc2cnn(C)c2)c1,0.309,21
36681,COC(=O)c1ccc(NC(C)=O)cc1O,0.353,13
96131757,COc1ccc(-c2cncc(N)c2)cc1CO,0.301,11
21952796,C[C@H](CC(=O)N1CCNCC1)c1ccccc1,0.306,13
45929876,CCOC(=O)c1cc(O)n(-c2ccccn2)n1,0.373,10
518786,O=c1c2ccccc2nc2n1CCCC2,0.324,9
35287221,OCCNCc1cnc(-c2ccccc2)nc1,0.305,15
19679978,O=C(c1ccccc1Cl)N1CCCNCC1,0.32299999999999995,13
5569458,O=C(c1ccc(Cl)cc1)N1CCNCC1,0.364,13
2041212,O=C1Nc2ccc(Br)cc2C1=O,0.444,17
2788544,Cc1nn(C)cc1[C@@H]1NC(=O)c2ccccc2N1,0.306,24
84028201,COc1cnc2ccccc2c1C(=O)O,0.316,9
19679932,Cc1ccccc1C(=O)N1CCCNCC1,0.337,13
63654221,CCC(=O)Nc1cccc(C(=O)N2CCC2)c1,0.42,13
100086920,CC(C)NC(=O)/C(O)=C1\C(=O)Nc2ccccc21,0.316,24
11764438,CC(C)C[C@@H]1NC(=O)c2ccccc2NC1=O,0.32299999999999995,24
896125,O=C(c1cccc(O)c1)c1c(O)cc(O)cc1O,0.326,7
5117415,OCc1nc(-c2ccccc2)[nH]c1CO,0.309,15
6244086,O=C(c1cccc2ccccc12)N1CCNCC1,0.36,13
15015147,N[C@H]1CC(=O)N(Cc2cccc3ccccc23)C1,0.342,20
4853928,c1ccc2c(Cc3nn[nH]n3)cccc2c1,0.41700000000000004,20
19891221,NC1=NN(Cc2cccc3ccccc23)C(=O)C1,0.377,20
19679890,O=C(Cc1ccc(Cl)cc1)N1CCNCC1,0.319,13
86918622,CC[C@]1(C)NC(=O)c2ccccc2NC1=O,0.337,24
36928322,CNc1cc(C(=O)O)c2ccccc2n1,0.303,9
12341284,O=C1Nc2ccccc2/C1=C1\CCCN1,0.33299999999999996,24
15015149,N[C@@H]1CC(=O)N(Cc2cccc3ccccc23)C1,0.342,20
20153836,Nc1ncnc2c(-c3ccccc3)cnn12,0.32,15
85221800,Nc1nccc(-c2cccc(C(=O)O)c2)n1,0.314,1
467648,CCC(=O)Nc1ccc2[nH]c(=O)[nH]c2c1,0.315,13
26420626,COc1ccc(-c2cccc(N)c2)nn1,0.34,1
444454,CCC(=O)Nc1ccc2c(c1)C(=O)N(C)C2=O,0.302,13
13811649,CCC(=O)Nc1ccc2c(c1)nc1n2CCOC1,0.311,13
60255549,COC(=O)[C@@H](N)Cc1cccc2ccccc12,0.345,20
100488911,CC(C)(CO)N/C=C1\C(=O)Nc2ccccc21,0.43,24
40162969,Cc1nc(N)cc(Nc2ccccc2C(=O)O)n1,0.301,21
20283624,O=C(Nc1cccc(Cl)c1)N1CCNCC1,0.374,13
27653740,Nc1cccc(-c2ccc3nncn3n2)c1,0.324,1
83185726,Nc1cccc(-c2cc(C(=O)O)[nH]n2)c1,0.303,1
95635483,O=C1NCCNc2ccc(Br)cc21,0.31,17
36778105,Cc1nn(Cc2ccccn2)c(C)c1C(=O)O,0.306,10
48081261,CCc1c(C(=O)NC)cnn1-c1ccccn1,0.361,10
226075939,CN(C)N/C=C1\C(=O)Nc2ccccc21,0.462,24
23291844,Cc1ccc(NC(=O)CN2CCNCC2)cc1C,0.379,13
6552898,COC[C@@H](C)N/C=C1\C(=O)Nc2ccccc21,0.42,24
584880083,Cc1nn(-c2ccc(F)cc2)c(N)c1C(N)=O,0.313,10
14806879,COc1ccc2c(c1)/C(=C/c1c[nH]cn1)C(=O)N2,0.33,24
54744651,NCc1nnnn1-c1cccc2ccccc12,0.311,20
47211860,O=C(O)c1c[nH]c(=O)c(-c2ccccc2)c1,0.31,15
84236108,O=C(O)c1nc(Cl)nc2ccccc12,0.312,9
9134349,O=C(c1c[nH]c2ccccc12)N1CCNCC1,0.375,13
70226084,CS(=O)(=O)N(Cc1cccs1)C1CC1,0.305,14
19679934,Cc1cccc(C(=O)N2CCCNCC2)c1,0.32299999999999995,13
53704,Cc1nc2ccccc2c(C(=O)O)c1C(=O)O,0.35700000000000004,9
36575619,CC[C@@H](C)[C@@H]1NC(=O)c2ccccc2NC1=O,0.32299999999999995,24
19976719,Cc1cccc(C)c1NC(=O)CN1CCNCC1,0.31,13
9420020,CC(C)[C@@H]1NC(=O)c2ccccc2NC1=O,0.337,24
11737086,Cn1c(C(=O)N2CCNCC2)cc2ccccc21,0.35700000000000004,13
13686549,CCC[C@@H]1NC(=O)c2ccccc2NC1=O,0.315,24
129109,CCC(=O)c1ccc(N2CCNCC2)c(F)c1,0.326,13
426387896,Nc1cncc(-c2ccc3[nH]nc(N)c3c2)c1,0.43799999999999994,11
257878027,COc1nccc(-c2cccc(N)c2)n1,0.435,1
409255,O=C(O)c1cc(O)c2ccccc2c1O,0.3,22
4108566,CC(C)(C)N1NC(=O)Nc2ccccc2C1=O,0.315,24
153979,O=C(c1ccc2cc[nH]c2c1)N1CCNCC1,0.34700000000000003,13
5154644,Cc1nnc(Nc2ccccc2C(=O)O)nc1O,0.301,21
36047766,COc1cccc(-c2ccnc(N)n2)c1,0.32,1
1909793,O=C1NC(=O)/C(=C2/C(=O)Nc3ccccc32)S1,0.419,17
65396575,Cc1ccc(-c2cc(NCCO)ncn2)cc1F,0.324,19
19679949,COc1cccc(C(=O)N2CCCNCC2)c1,0.31,13
2509712,O=C(Nc1ccccc1)N1CCNCC1,0.341,13
109940,Cc1nn(-c2ccccc2)c(C)c1C(N)=O,0.305,10
35052144,COc1ccc2c(c1)/C(=C\c1c[nH]cn1)C(=O)N2,0.33,24
873715,COc1ccccc1NC(=O)N1CCNCC1,0.33,13
21952299,O=C(c1ccc(Cl)cc1F)N1CCNCC1,0.447,13
5339315,Cc1nn(-c2ccccn2)c(N)c1N=O,0.5,10
74938262,Nc1ccnc(-c2cccc(CO)c2)c1,0.307,1
21952794,C[C@@H](CC(=O)N1CCNCC1)c1ccccc1,0.306,13
19797584,Cc1ccc(NC(=O)CN2CCNCC2)c(C)c1,0.32299999999999995,13
20284268,Cc1ccc(C(=O)N2CCNCC2)cc1F,0.39799999999999996,13
11567919,Cn1nc(-c2cccc(N)c2)ccc1=O,0.327,1
19679947,COc1ccccc1C(=O)N1CCCNCC1,0.32299999999999995,13
8817308,CC(=O)c1c(O)nc2ccccc2c1C(=O)O,0.35700000000000004,9
39414377,O=C1Nc2ccccc2C1=C1CCNCC1,0.319,24
52508784,COc1ccc2c(c1)[nH]c(=O)c1cccn12,0.40399999999999997,14
81236,O=c1c2ccccc2c(O)nn1-c1ccccn1,0.315,10
333609,Nc1nccc(Nc2ccccc2C(=O)O)n1,0.306,21
2528773,Cc1ccccc1C(=O)N1CCNCC1,0.424,13
21951327,COc1cc(C(=O)N2CCNCC2)ccc1C,0.38,13
4090393,Cc1nc(-c2ccccn2)sc1C(N)=O,0.32899999999999996,10
2528783,O=C(c1ccccc1Cl)N1CCNCC1,0.40700000000000003,13
30430198,CS(=O)(=O)NCCc1cccc2ccccc12,0.33299999999999996,20
49474294,COc1cccc(-c2ccnc(NN)n2)c1,0.374,1
81947212,COc1ccc(-c2ccnc(NN)n2)cc1F,0.317,1
57519906,NNc1nc(=O)c2[nH]cc(-c3ccccc3)c2[nH]1,0.306,15
4693510,O=C1Nc2ccccc2/C1=C/c1c[nH]cn1,0.512,24
102311930,O=C(O)C/C(O)=C1\C(=O)Nc2ccccc21,0.308,24
5001286,CCc1ccc(C(=O)N2CCNCC2)cc1,0.39799999999999996,13
243914695,CCOc1ccnc(N[C@H]2CC[C@H](O)CC2)n1,0.336,18
86918617,CC[C@@]1(C)NC(=O)c2ccccc2NC1=O,0.337,24
23291845,Cc1cc(C)cc(NC(=O)CN2CCNCC2)c1,0.32299999999999995,13
2528775,Cc1ccc(C(=O)N2CCNCC2)cc1,0.379,13
77606480,Cc1cc(C(=O)O)n(-c2ccccn2)n1,0.413,10
12955439,Cc1cc(C)cc(C(=O)N2CCNCC2)c1,0.36700000000000005,13
22143963,CN(Cc1ccccc1)C(=O)N1CCNCC1,0.306,13
1667259,O=C(O)CNC(=O)Cc1cccc2ccccc12,0.311,20
9042915,O=C(O)c1c(O)nc2ccccc2c1C(=O)O,0.35700000000000004,9
36575615,CC[C@@H](C)[C@H]1NC(=O)c2ccccc2NC1=O,0.32299999999999995,24
575698,c1ccc2c(CNc3nn[nH]n3)cccc2c1,0.353,20
8737860,O=c1cn[nH]c(Nc2cccc(Cl)c2)n1,0.32,1
238653005,Nc1cccnc1N[C@H]1CC[C@@H](O)CC1,0.349,18
74941614,O=C(O)c1[nH]c(=S)nc2ccccc12,0.312,9
391807,N[C@@H](Cc1cccc2ccccc12)C(=O)O,0.345,20
41181212,CCOC(=O)c1cnn(-c2ccccn2)c1C,0.35700000000000004,10
13728763,Cc1nc2n(n1)CC(=O)Nc1ccccc1-2,0.305,24
19411941,Cc1ccc(C(=O)N2CCNCC2)s1,0.381,13
4343455,Cc1c([C@H](C)N)cnn1-c1ccccn1,0.364,10
47530281,Cn1cc(NC(=O)c2ccccn2)cn1,0.305,21
19679936,Cc1ccc(C(=O)N2CCCNCC2)cc1,0.312,13
12133354,CCC(=O)Nc1ccc2c(c1)CCN2C(C)=O,0.37,13
4688969,OCCNCc1cccc2ccccc12,0.33299999999999996,20
19797587,Cc1cccc(NC(=O)CN2CCNCC2)c1C,0.307,13
19684116,O=C(CCc1ccc(F)cc1)N1CCNCC1,0.306,13
86780211,Cn1ccc(Nc2ccccc2C(=O)O)n1,0.308,21
6403218,CCOC(=O)Nc1ccc(C(=O)OC)c(O)c1,0.35200000000000004,13
89555,Nc1ncnc(Nc2cccc(Cl)c2)n1,0.435,1
20281169,O=C(c1ccc2ccccc2c1)N1CCNCC1,0.33299999999999996,13
4675592,CCC(=O)Nc1ccc(O)cc1C(=O)O,0.303,13
19267897,O=C(c1c(F)cccc1Cl)N1CCNCC1,0.36700000000000005,13
