zinc_id,new_smile,tanimoto_sim,cluster,BBBP
225849222,COc1cccc(COc2nn(Cc3cccc4ccccc34)c(N)c2C#N)c1,0.318,20,Permeable
15016520,CN1C(=O)/C(=C2/C(=O)Nc3ccc(F)cc32)S/C1=N\c1ccc(Cl)cc1,0.305,17,Permeable
58823117,COc1cc(/C=N/NC(N)=S)cc(Cl)c1OCc1cccc2ccccc12,0.303,20,Permeable
408560131,C=CCn1c(Cc2cccc3ccccc23)nnc1SCC(=O)N(CC)CC,0.33299999999999996,20,Permeable
7578385,CN(C(=O)CSc1nnc(Nc2cccc(Cl)c2)s1)c1ccccc1,0.3,1,Permeable
13140913,COc1cc(/C=C2\CCCc3c2nc2ccccc2c3C(=O)O)cc(OC)c1,0.402,9,Non-Permeable
2371034,CC(C)Oc1cccc(-c2nnc(SCc3cccc4ccccc34)n2N)c1,0.324,20,Permeable
33327425,O=C(COc1cccc(-c2noc(-c3ccco3)n2)c1)Nc1cccc(Cl)c1,0.307,1,Permeable
299756570,O=C(c1cc(Cc2cccc3ccccc23)no1)N1CCC[C@@H]1c1nccs1,0.327,20,Permeable
12913307,C[C@H](Nc1ncnc2scc(-c3ccccc3)c12)[C@@H](O)c1ccc(O)cc1,0.33799999999999997,15,Non-Permeable
4585621,CSc1ccc(-c2nnc(NC(=O)Cc3cccc4ccccc34)o2)cc1,0.306,20,Permeable
5120190,O=C1Nc2ccccc2/C1=C/c1nc2ccccc2c(=O)n1-c1cccc(Cl)c1,0.341,24,Non-Permeable
10213484,Cc1cccc(Nc2nc(Nc3cccc(Cl)c3)nc(N3CCCC3)n2)c1,0.33799999999999997,1,Permeable
31776682,Cc1nccc(-c2cccc(NS(=O)(=O)c3cc(Cl)ccc3Cl)c2)n1,0.369,1,Permeable
8673051,CC[C@H](CO)Nc1ncnc2c1sc1nc(-c3ccccc3)c3c(c12)CCC3,0.324,15,Permeable
33583053,COC(=O)c1ccc(/C=C2/C[C@H](C)Cc3c2nc2ccccc2c3C(=O)O)cc1,0.336,9,Non-Permeable
44837401,O=C(Nc1cccc(Cl)c1)c1cc(-c2ccc(Br)cc2)[nH]n1,0.308,1,Permeable
4033223,COc1ccc(-c2cn3cccnc3n2)cc1NC(=O)Nc1cccc(Cl)c1,0.321,1,Non-Permeable
1447657,COC[C@@H](C)Nc1ncnc2c1c(-c1ccccc1)cn2-c1ccc(OC)cc1,0.314,15,Permeable
7446509,COc1cccc(-c2ccc(SCC(=O)Nc3cccc(Cl)c3)nn2)c1,0.354,1,Permeable
8156681,Cn1ccnc1[C@@H](NC(=O)Cc1cccc2ccccc12)c1ccc(Cl)cc1,0.304,20,Permeable
4585603,CSc1cccc(-c2nnc(NC(=O)Cc3cccc4ccccc34)o2)c1,0.302,20,Permeable
15016149,COc1cc(Cl)c(/C=C2\C(=O)Nc3ccc(Br)cc32)cc1OC,0.303,17,Permeable
7997132,CC(C)(C)OC(=O)NCCc1nnc(SCc2cccc3ccccc23)o1,0.33799999999999997,20,Permeable
1429206,COc1ccc(CCC(=O)Nc2cc(C)nn2Cc2cccc3ccccc23)cc1,0.303,20,Permeable
33417408,COC(=O)c1ccc(COc2ccccc2/C=C2\C(=O)Nc3ccccc32)cc1,0.34600000000000003,24,Permeable
6871696,CNc1ncnc2c1c(-c1ccccc1)cn2-c1ccc(Br)cc1,0.304,15,Non-Permeable
4287424,C[C@H](Sc1nnc(Cc2cccc3ccccc23)n1N)c1ccc(F)cc1,0.364,20,Permeable
2723674,O=C(CSc1nccn1-c1cccc(Cl)c1)Nc1cccc(Cl)c1,0.307,1,Permeable
15016194,CCOc1cc(/C=C2\C(=O)Nc3ccc(Br)cc32)cc(Cl)c1O,0.3,17,Permeable
4689922,CCOc1cc(/C=C2\C(=O)Nc3ccccc32)cc(Br)c1OCC,0.442,24,Permeable
10213505,Fc1ccc(Nc2nc(Nc3cccc(Cl)c3)nc(N3CCCC3)n2)cc1,0.321,1,Permeable
3343780,Nn1c(Cc2cccc3ccccc23)nnc1SCc1ccccc1Cl,0.35700000000000004,20,Permeable
3293619,Nn1c(Cc2cccc3ccccc23)nnc1SCc1c(F)cccc1Cl,0.35200000000000004,20,Permeable
12810208,O=c1[nH]c2ccccc2c2c1Nc1[nH]c(=O)c3ccccc3c1[C@H]2c1ccccc1,0.32899999999999996,23,Non-Permeable
3309852,COC(=O)c1ccc(COc2ccc(/C=C3/C(=O)Nc4ccccc43)cc2)cc1,0.35200000000000004,24,Permeable
3434556,CC[C@H](CO)Nc1nc(CN2CCCCC2)nc2scc(-c3ccccc3)c12,0.309,15,Permeable
13096076,COc1cc(/C=C2/C(=O)Nc3ccccc32)ccc1OC(=O)c1ccccc1F,0.36,24,Permeable
5587085,C[C@H](Sc1nnc(Cc2cccc3ccccc23)n1-c1ccccc1)C(=O)O,0.33799999999999997,20,Non-Permeable
1447603,C[C@H](O)CNc1ncnc2c1c(-c1ccccc1)cn2-c1ccc(Cl)cc1,0.311,15,Non-Permeable
5452198,CCN(Cc1nc(-c2cccc(C)c2)no1)C(=O)Cc1cccc2ccccc12,0.301,20,Permeable
4855846,COc1ccc(C(=O)Nc2c(C)nn(Cc3cccc4ccccc34)c2C)cc1,0.324,20,Permeable
2198272,CC1(C)CC(=O)c2cn3nc(SCc4cccc5ccccc45)nc3nc2C1,0.331,20,Permeable
5660022,Nc1c(C(=O)Nc2cccc(Cl)c2)sc2nc(-c3ccncc3)ccc12,0.341,1,Permeable
8327481,O=C(NC1CCC(O)CC1)c1cc(-c2ccc(Cl)s2)nc2ccccc12,0.305,18,Non-Permeable
2974752,C[C@H](O)CNc1ncnc2c1c(-c1ccccc1)cn2-c1cccc(Cl)c1,0.308,15,Non-Permeable
4287427,C[C@@H](Sc1nnc(Cc2cccc3ccccc23)n1N)c1ccc(F)cc1,0.364,20,Permeable
2714219,Cc1ccc(-n2cc(-c3ccccc3)c3c(NCCCO)ncnc32)cc1Cl,0.309,15,Non-Permeable
4673365,COc1cccc2cc(-c3nnc(Nc4cccc(Cl)c4)s3)c(=O)oc12,0.308,1,Permeable
6082762,Cc1sc2ncnc(NCC(=O)OCc3cccc4ccccc34)c2c1C,0.359,20,Permeable
12810204,O=c1[nH]c2ccccc2c2c1Nc1[nH]c(=O)c3ccccc3c1[C@@H]2c1ccccc1,0.32899999999999996,23,Non-Permeable
12913303,C[C@@H](Nc1ncnc2scc(-c3ccccc3)c12)[C@@H](O)c1ccc(O)cc1,0.33799999999999997,15,Non-Permeable
95362975,CCN(Cc1ccc(C)o1)C(=O)c1ccc2nc(-c3ccc(F)cc3)cn2c1,0.302,12,Permeable
958749,Cc1c(C(=O)OC(C)C)sc2ncn(Cc3cccc4ccccc34)c(=O)c12,0.34299999999999997,20,Permeable
9651685,COc1ccc(N2CCn3c(SCc4cccc5ccccc45)nnc32)cc1,0.303,20,Permeable
3345501,Cc1cccc(Nc2nnc(SCC(=O)Nc3cccc(Cl)c3)s2)c1,0.308,1,Permeable
4393787,C[C@@H](OC(=O)c1c2c(nc3ccccc13)CCCC2)C(=O)c1ccc(F)cc1,0.326,9,Permeable
5587157,C[C@@H](Sc1nnc(Cc2cccc3ccccc23)n1-c1ccccc1)C(=O)O,0.33799999999999997,20,Non-Permeable
2755943,O=C(Nc1cccc(Cl)c1)c1ccc(C(=O)Nc2cccc(Cl)c2)nc1,0.308,1,Non-Permeable
33621265,COc1ccc(/C=C2/CCCc3c2nc2ccccc2c3C(=O)O)cc1OC,0.402,9,Permeable
13165321,COC(=O)[C@H](Sc1nnc(Nc2cccc(Cl)c2)s1)c1ccccc1,0.302,1,Permeable
44169634,O=C(c1cc(Nc2cccc(Cl)c2)c2ccccc2n1)N1CCSCC1,0.306,1,Permeable
3219264,O=C(COC(=O)c1c2c(nc3ccccc13)CCCC2)Nc1ccccc1Cl,0.319,9,Permeable
2190824,O=C(COC(=O)c1c2c(nc3ccccc13)CCCC2)c1ccccc1Cl,0.32799999999999996,9,Permeable
2974753,C[C@@H](O)CNc1ncnc2c1c(-c1ccccc1)cn2-c1cccc(Cl)c1,0.308,15,Non-Permeable
644547,COc1ccc(C(=O)[C@H](C)OC(=O)c2c3c(nc4ccccc24)CCCC3)cc1,0.319,9,Permeable
1504997,O=C(Nc1cccc(Cl)c1)c1cccc(C(=O)Nc2cccc(Cl)c2)n1,0.303,1,Permeable
7448356,COc1ccccc1Nc1nc(Nc2cccc(Cl)c2)c2cnn(C)c2n1,0.309,1,Permeable
4812409,O=C1Nc2ccccc2/C1=C/c1nc2ccccc2c(=O)n1-c1ccccc1Cl,0.331,24,Non-Permeable
4089568,COc1cc(/C=C2/C(=O)Nc3ccccc32)ccc1OCc1ccc(Cl)nc1,0.369,24,Permeable
8156680,Cn1ccnc1[C@H](NC(=O)Cc1cccc2ccccc12)c1ccc(Cl)cc1,0.304,20,Permeable
2714415,OCCCNc1ncnc2c1c(-c1ccccc1)cn2-c1ccc(Cl)cc1,0.316,15,Non-Permeable
13165320,COC(=O)[C@@H](Sc1nnc(Nc2cccc(Cl)c2)s1)c1ccccc1,0.302,1,Permeable
17191835,O=C(CSc1nccn2nc(-c3ccccc3)cc12)Nc1cccc(Cl)c1,0.316,1,Permeable
7748839,COc1cc(/C=C2\CCc3c2nc2ccccc2c3C(=O)O)cc(Cl)c1O,0.40700000000000003,9,Non-Permeable
16850364,CC(=O)c1cccc(NC(=O)Cc2csc(Nc3cccc(Cl)c3)n2)c1,0.32299999999999995,1,Permeable
58130949,O=[S@](Cc1nc(-c2ccccc2Cl)no1)Cc1cccc2ccccc12,0.301,20,Permeable
1447668,COC[C@H](C)Nc1ncnc2c1c(-c1ccccc1)cn2-c1ccc(F)cc1,0.321,15,Permeable
5291431,Cc1ccccc1NC(=O)COC(=O)c1c2c(nc3ccccc13)CCCCC2,0.319,9,Permeable
58130942,O=[S@@](Cc1nc(-c2ccccc2Cl)no1)Cc1cccc2ccccc12,0.301,20,Permeable
2715100,OCCCNc1ncnc2c1c(-c1ccccc1)cn2-c1cccc(Cl)c1,0.313,15,Non-Permeable
35616138,COc1ccc(-c2nc3cnccn3c2Nc2cccc(Cl)c2)cc1OC,0.331,1,Non-Permeable
955103,Clc1cccc(Nc2ncnc3ccc(I)cc23)c1,0.36700000000000005,1,Permeable
1440320,CN(C(=O)CSc1nnc(Cc2cccc3ccccc23)o1)c1ccccc1,0.322,20,Permeable
7977284,CCOc1ccc(NC(=O)c2c3c(nc4ccccc24)CCCC3)cc1OC,0.321,9,Permeable
27746586,CCOc1ccc(-c2nonc2NC(=O)Cc2cccc3ccccc23)cc1C,0.301,20,Permeable
15016158,COc1cc(Cl)cc(/C=C2\C(=O)Nc3ccc(Br)cc32)c1OC,0.303,17,Permeable
2714861,OCCNc1ncnc2c1c(-c1ccccc1)cn2-c1cccc(C(F)(F)F)c1,0.304,15,Permeable
8704432,Cc1nn(-c2ccccc2)c(C)c1CN(C)C(=O)Cc1cccc2ccccc12,0.322,20,Permeable
13719232,CC(C)Cc1cc(-c2nnc3sc(Cc4cccc5ccccc45)nn23)n[nH]1,0.366,20,Permeable
8659760,CC[C@@H](CO)Nc1ncnc2c1sc1nc(-c3ccccc3)c3c(c12)CCC3,0.324,15,Permeable
7238794,Fc1ccc(C2=Nn3c(Cc4cccc5ccccc45)nnc3SC2)cc1F,0.33799999999999997,20,Permeable
40283445,Cc1nn(C)c(C)c1NC(=O)c1cc2oc(-c3ccccc3Cl)cc2n1C,0.301,16,Non-Permeable
1384422,O=C(Nc1cccc(-c2cn3cccnc3n2)c1)c1ccc(Cl)cc1Cl,0.318,1,Permeable
21712150,O=C(OCCO)c1c2c(nc3ccccc13)/C(=C/c1c(F)cccc1Cl)CC2,0.326,9,Non-Permeable
2917519,Cc1cccc(-c2nsc(SCC(=O)Nc3cccc(Cl)c3)n2)c1,0.317,1,Permeable
1447669,COC[C@@H](C)Nc1ncnc2c1c(-c1ccccc1)cn2-c1ccc(F)cc1,0.321,15,Permeable
1429804,Cc1cc(NC(=O)COc2ccc(F)cc2)n(Cc2cccc3ccccc23)n1,0.301,20,Permeable
1447604,C[C@@H](O)CNc1ncnc2c1c(-c1ccccc1)cn2-c1ccc(Cl)cc1,0.311,15,Non-Permeable
12523567,CN(Cc1ccc(Cl)cc1Cl)C(=O)c1cccc(Nc2ncccn2)c1,0.326,1,Permeable
3252505,COc1cc(/C=C2/C(=O)Nc3ccccc32)ccc1OCc1ccc(F)cc1,0.369,24,Permeable
10213478,Cc1ccc(Nc2nc(Nc3cccc(Cl)c3)nc(N3CCCC3)n2)cc1,0.321,1,Non-Permeable
72230280,O=C(Nc1cccc(-c2ncon2)c1)c1csc(-c2cccc(Cl)c2)n1,0.306,1,Non-Permeable
53395841,C[C@H](Cc1cccc(Cl)c1)NC(=O)c1cccnc1Nc1cccc(F)c1,0.313,1,Permeable
3885004,COc1ccc(/C=C2\CCCc3c2nc2ccccc2c3C(=O)O)cc1OC,0.402,9,Permeable
12913315,C[C@H](Nc1ncnc2scc(-c3ccccc3)c12)[C@H](O)c1ccc(O)cc1,0.33799999999999997,15,Non-Permeable
3238102,O=C(COC(=O)c1c2c(nc3ccccc13)CCCC2)c1ccc(Cl)s1,0.341,9,Permeable
644548,COc1ccc(C(=O)[C@@H](C)OC(=O)c2c3c(nc4ccccc24)CCCC3)cc1,0.319,9,Permeable
3565994,O=C(Cc1cccc2ccccc12)Nc1cc(C(F)(F)F)ccc1-n1cncn1,0.307,20,Permeable
72405936,Cn1nc(-c2cccc(Cl)c2)cc1C(=O)Nc1nc(-c2ccccn2)cs1,0.301,1,Non-Permeable
4166717,Fc1ccc(-n2nnc3c(SCc4cccc5ccccc45)ncnc32)cc1,0.354,20,Permeable
7823615,Cc1nn(Cc2ccccc2)c(C)c1CNC(=O)Cc1cccc2ccccc12,0.309,20,Permeable
9621887,O=c1[nH]c(SCc2cccc3ccccc23)nc2c1cnn2-c1ccccc1,0.301,20,Permeable
27696474,O=C(Cn1c(Cc2cccc3ccccc23)nc2ccccc21)N1CCCCC1,0.301,20,Permeable
3508140,Cc1cc(C)c(NC(=O)COC(=O)Cc2cccc3ccccc23)c(Cl)c1,0.306,20,Permeable
1447656,COC[C@H](C)Nc1ncnc2c1c(-c1ccccc1)cn2-c1ccc(OC)cc1,0.314,15,Permeable
10213477,Fc1cccc(Nc2nc(Nc3cccc(Cl)c3)nc(N3CCCC3)n2)c1,0.33799999999999997,1,Permeable
6561204,CCOc1ccccc1/C=C1\CN(CC)Cc2c1nc1ccccc1c2C(=O)O,0.32799999999999996,9,Permeable
36704658,CC(=O)Nc1cccc(NC(=O)c2csc(Nc3cccc(Cl)c3)n2)c1,0.32299999999999995,1,Non-Permeable
8756602,COCCn1c(Cc2ccccc2)nnc1SCc1cccc2ccccc12,0.303,20,Permeable
4585576,CSc1ccccc1-c1nnc(NC(=O)Cc2cccc3ccccc23)o1,0.302,20,Permeable
4690170,CCOc1cc(OCC)c(/C=C2\C(=O)Nc3ccccc32)cc1Br,0.442,24,Permeable
10213479,COc1ccc(Nc2nc(Nc3cccc(Cl)c3)nc(N3CCCC3)n2)cc1,0.314,1,Non-Permeable
3434553,CC[C@@H](CO)Nc1nc(CN2CCCCC2)nc2scc(-c3ccccc3)c12,0.309,15,Permeable
5100636,CCOc1ccc(-c2nnc(SCc3cccc4ccccc34)n2N)cc1,0.324,20,Permeable
67257345,Cc1cc(SCC(=O)Nc2cccc(Cl)c2)nc(-c2cccc(F)c2)n1,0.313,1,Permeable
2618678,O=C(OCc1nnc(-c2ccccc2)o1)c1c2c(nc3ccccc13)CCCC2,0.303,9,Permeable
3834020,Cc1[nH]c(/C=C2\C(=O)Nc3cc(-c4ccccc4)ccc32)c(C)c1CCC(=O)O,0.34700000000000003,24,Non-Permeable
5091904,O=C1Nc2ccccc2/C1=C/c1nc2ccccc2c(=O)n1-c1ccc(Cl)cc1,0.33299999999999996,24,Permeable
121447230,Cc1cc(CSc2ncccc2C(=O)NCc2cccc3ccccc23)no1,0.305,20,Permeable
4649500,Cn1c(SCC(=O)Nc2cccc(Cl)c2)nnc1-c1cccc(Cl)c1,0.302,1,Permeable
1045990,O=C(Cc1cccc2ccccc12)Nc1ccc(I)cc1,0.31,20,Permeable
12913311,C[C@@H](Nc1ncnc2scc(-c3ccccc3)c12)[C@H](O)c1ccc(O)cc1,0.33799999999999997,15,Non-Permeable
16048410,Cc1[nH]c2ccccc2c1C(=O)[C@@H](C)Sc1nnc2c(n1)[nH]c1ccccc12,0.32899999999999996,23,Non-Permeable
4470912,N=c1sc(Cc2cccc3ccccc23)cn1CC(=O)c1ccc(F)cc1,0.326,20,Permeable
12951371,COc1cc(OCc2cnc(Cl)s2)ccc1/C=C1\C(=O)Nc2ccccc21,0.381,24,Permeable
4385656,CC(C)(C)C(=O)NCCc1nc2ccccc2n1Cc1cccc2ccccc12,0.33799999999999997,20,Permeable
6140604,COC(=O)CSc1nnc(Cc2cccc3ccccc23)n1C1CCCCC1,0.315,20,Permeable
4547752,O=C(COC(=O)c1c2c(nc3ccccc13)CCCCC2)c1ccc(F)cc1,0.331,9,Permeable
33583051,COC(=O)c1ccc(/C=C2/C[C@@H](C)Cc3c2nc2ccccc2c3C(=O)O)cc1,0.336,9,Non-Permeable
16048411,Cc1[nH]c2ccccc2c1C(=O)[C@H](C)Sc1nnc2c(n1)[nH]c1ccccc12,0.32899999999999996,23,Non-Permeable
33034269,CC(=O)N(c1cccc(Cl)c1)c1nc(/C=C2/C(=O)Nc3ccccc32)cs1,0.385,24,Permeable
9074440,COc1ccc(Nc2nc(Nc3cccc(Cl)c3)nc3nccnc23)cc1,0.359,1,Non-Permeable
1789339,O=C(COC(=O)c1c2c(nc3ccccc13)CCCC2)c1ccc(Cl)cc1,0.331,9,Permeable
4393786,C[C@H](OC(=O)c1c2c(nc3ccccc13)CCCC2)C(=O)c1ccc(F)cc1,0.326,9,Permeable
53395839,C[C@@H](Cc1cccc(Cl)c1)NC(=O)c1cccnc1Nc1cccc(F)c1,0.313,1,Permeable
31801936,Cc1nccc(-c2cccc(NC(=O)COc3ccccc3C(C)(C)C)c2)n1,0.309,1,Non-Permeable
299756568,O=C(c1cc(Cc2cccc3ccccc23)no1)N1CCC[C@H]1c1nccs1,0.327,20,Permeable
57412606,O=C(Nc1cccc(Br)c1)c1cc(-c2cccc(Cl)c2)[nH]n1,0.306,1,Permeable
7424386,COc1ccc(Cn2c(CO)cnc2SCc2cccc3ccccc23)cc1,0.309,20,Permeable
9939373,CCOc1ccc(Nc2nc(C)c(Cc3cccc4ccccc34)c(=O)[nH]2)cc1,0.331,20,Permeable
17013141,Cc1cc(N(C)C)nc(Nc2ccc(NC(=O)Nc3cccc(Cl)c3)cc2)n1,0.304,1,Non-Permeable
33759351,CCN1C/C(=C/c2cccc(Cl)c2)c2nc3ccccc3c(C(=O)O)c2C1,0.349,9,Permeable
8169380,COc1ccccc1OCCOc1ccc(/C=C2/C(=O)Nc3ccccc32)cc1,0.341,24,Permeable
223732057,CN(Cc1cccc2ccccc12)S(=O)(=O)c1cc(Cl)ccc1Cl,0.311,20,Permeable
222862984,Cc1cc(OCC(=O)NCc2cccc3ccccc23)ccc1Br,0.304,20,Permeable
226325548,Nc1nnc(-c2ccc(OCc3cccc4ccccc34)c(Br)c2)o1,0.33299999999999996,20,Permeable
222863059,Cc1cc(OCC(=O)NCc2cccc3ccccc23)cc(C)c1Br,0.319,20,Permeable
8581037,O=c1c(Br)c(-c2ccccc2Br)[nH]c2ccccc12,0.31,23,Permeable
27922636,COc1ccc(CC(=O)Nc2c(C)nn(Cc3cccc4ccccc34)c2C)cc1,0.316,20,Permeable
222846097,COc1ccc(S(=O)(=O)NCc2cccc3ccccc23)c(Cl)c1Cl,0.314,20,Permeable
409112455,COc1cc(/C=C2\C(=O)Nc3ccccc32)ccc1OCc1ccccc1F,0.366,24,Permeable
4374903,Cc1ccc(CNc2nc(Nc3cccc(Cl)c3)c3cnn(C)c3n2)cc1,0.311,1,Non-Permeable
6928311,Cc1cccc(C)c1NC(=O)COC(=O)c1c2c(nc3ccccc13)CCCC2,0.314,9,Non-Permeable
409114367,COc1cc(/C=C2\C(=O)Nc3ccccc32)ccc1OCc1cccc(F)c1,0.366,24,Permeable
15011355,CCOc1cc(/C=C2/C(=O)Nc3ccccc32)cc(Br)c1OCC,0.442,24,Permeable
32609604,COc1ccc(Cl)cc1C(=O)Nc1ccn(Cc2cccc3ccccc23)n1,0.307,20,Permeable
3318209,O=C(OCc1ccc(Br)cc1)c1c2c(nc3ccccc13)CCC2,0.315,9,Permeable
28220918,O=C(Nc1cnn(Cc2cccc3ccccc23)c1)c1ccc(Br)o1,0.303,20,Permeable
225917652,Cc1cc(C)nc(Nc2ccccc2C(=O)Nc2ccc(Br)cc2)n1,0.308,21,Permeable
107965161,COc1cc(OC)cc(-c2nnc(SCc3cccc4ccccc34)[nH]2)c1,0.313,20,Permeable
3216600,O=C(COC(=O)c1c2c(nc3ccccc13)CCCC2)Nc1cccc(Cl)c1,0.319,9,Non-Permeable
3216472,O=C(COC(=O)c1c2c(nc3ccccc13)CCCC2)Nc1ccc(Cl)cc1,0.321,9,Non-Permeable
17079464,Cc1cc(NC(=O)COc2ccc(F)cc2)nn1Cc1cccc2ccccc12,0.301,20,Permeable
5692963,COc1cc(CCC(=O)OCc2cccc3ccccc23)cc(OC)c1OC,0.306,20,Permeable
15011376,CCOc1cc(OCC)c(/C=C2/C(=O)Nc3ccccc32)cc1Br,0.442,24,Permeable
4287567,CSc1ccc(CSc2nnc(Cc3cccc4ccccc34)n2N)cc1,0.36200000000000004,20,Permeable
98003015,O=C(c1c2c(nc3ccccc13)/C(=C\c1ccccc1)CCC2)N1CCOCC1,0.336,9,Permeable
225917634,Cc1cc(C)nc(Nc2ccccc2C(=O)Nc2cccc(Br)c2)n1,0.306,21,Permeable
33409965,COc1cc(/C=C2\C(=O)Nc3ccccc32)ccc1OCc1ccc(F)cc1,0.369,24,Permeable
226325569,COc1cc(-c2nnc(N)o2)cc(Cl)c1OCc1cccc2ccccc12,0.32899999999999996,20,Permeable
6429641,CCOc1ccc(/C=C2\CN(CC)Cc3c2nc2ccccc2c3C(=O)O)cc1,0.33299999999999996,9,Permeable
72349232,O=C(c1ccccn1)N1CCC[C@@H](c2cccc(-c3cccc(Cl)c3)n2)C1,0.307,1,Permeable
5061863,Cc1cccc(NC(=O)COC(=O)c2c3c(nc4ccccc24)CCCC3)c1C,0.312,9,Permeable
34772786,OCc1ccc(OCc2cccc3ccccc23)c(I)c1,0.32,20,Permeable
6648924,CCOc1ccc(C(=O)COC(=O)c2c3c(nc4ccccc24)CCCC3)cc1,0.314,9,Permeable
226334966,NC(=O)/C=C/c1ccc(OCc2cccc3ccccc23)c(Br)c1,0.307,20,Permeable
31801940,Cc1nccc(-c2cccc(NC(=O)c3cc(F)ccc3Br)c2)n1,0.331,1,Permeable
84240802,CC(C)(C)OC(=O)Nc1ccc(C(=O)N2CCC3(CCCCC3)CC2)c(O)c1,0.385,13,Permeable
97993217,CCOc1ccc(/C=C2/CN(CC)Cc3c2nc2ccccc2c3C(=O)O)cc1,0.33299999999999996,9,Permeable
226340590,NC(=O)c1cc(Cl)c(OCc2cccc3ccccc23)c(Br)c1,0.331,20,Permeable
409114200,CCOc1cc(Br)c(/C=C2\C(=O)Nc3ccccc32)cc1OCC,0.442,24,Permeable
408710462,COc1ccc(-c2nnc(NC(=O)Cc3cccc4ccccc34)s2)cc1,0.306,20,Permeable
5433984,CC[C@H]1CN(C(=O)C(C)(C)C)CC[C@H]1CC(=O)NCc1cccc2ccccc12,0.304,20,Permeable
36758429,Cc1[nH]c(/C=C2/C(=O)Nc3cc(-c4ccccc4)ccc32)c(C)c1CCC(=O)O,0.34700000000000003,24,Non-Permeable
225832529,S=C(NCc1nc(-c2cccc(Cl)c2)no1)Nc1cccc(Cl)c1,0.317,1,Permeable
72349231,O=C(c1ccccn1)N1CCC[C@H](c2cccc(-c3cccc(Cl)c3)n2)C1,0.307,1,Permeable
3531759,O=C(OCc1nnc(-c2ccccc2)o1)c1c2c(nc3ccccc13)CCCCC2,0.304,9,Permeable
225912597,Cc1cc(C)nc(Nc2ccc(C(=O)NCc3cccc4ccccc34)cc2)n1,0.303,20,Permeable
32823662,Cc1ccc2nc(COC(=O)c3c4c(nc5ccccc35)CCCCC4)cn2c1,0.312,9,Permeable
856390,Cc1ccc(S(=O)(=O)N(Cc2cccc(N)c2)c2cccc(Cl)c2)cc1,0.302,1,Permeable
222896556,COc1cc(C)c(S(=O)(=O)NCc2cccc3ccccc23)cc1C(C)C,0.321,20,Permeable
2777301,O=Cc1ccc(OCc2cccc3ccccc23)c(I)c1,0.32,20,Permeable
600761,Cc1ccc(NC(=O)c2ccccc2)cc1Nc1nccc(-c2cccnc2)n1,0.32899999999999996,1,Permeable
223742337,COc1ccc(S(=O)(=O)N(C)Cc2cccc3ccccc23)cc1C(C)C,0.312,20,Permeable
7604037,COc1cc(C(=O)O)cc(Br)c1OCc1cccc2ccccc12,0.321,20,Permeable
8113482,COc1cc(/C=C2/C(=O)Nc3ccccc32)ccc1OCc1ccc(C#N)cc1,0.36,24,Permeable
3234667,O=C(COC(=O)c1c2c(nc3ccccc13)CCCC2)c1cccc(Cl)c1,0.32799999999999996,9,Permeable
6961499,Cc1cc(/C=C2/C(=O)Nc3ccccc32)c(C)n1-c1ccc(Cl)c(C(=O)O)c1,0.41700000000000004,24,Non-Permeable
31801872,Cc1nccc(-c2cccc(NC(=O)c3ccc(F)cc3Br)c2)n1,0.33299999999999996,1,Permeable
222680033,Cc1ccc(-c2noc(CN(C)C(=O)CCc3cccc4ccccc34)n2)cc1,0.301,20,Permeable
227143305,Cc1nc2ccccn2c1-c1nnc2sc(Cc3cccc4ccccc34)nn12,0.34,20,Permeable
12178535,O=C(CSc1nnc(-c2cccc(Cl)c2)o1)Nc1cccc(Cl)c1,0.307,1,Permeable
28246050,CCCn1ccc(C(=O)Nc2c(C)nn(Cc3cccc4ccccc34)c2C)n1,0.32899999999999996,20,Permeable
409416232,NC(=O)/C=C\c1ccc(OCc2cccc3ccccc23)c(Br)c1,0.307,20,Permeable
1560411718,Cc1[nH]nc2ccc(-c3cncc(OC[C](N)Cc4c[nH]c5ccccc45)c3)cc12,0.364,11,Permeable
1144685,Cn1c(Cc2cccc3ccccc23)nnc1SCc1ccc([N+](=O)[O-])cc1,0.34700000000000003,20,Permeable
4311612,O=c1c2ccccc2c(=O)c2c1c(N1CCCC1)cc1oc3ccccc3[nH]c12,0.321,23,Permeable
17209635,Nc1nc(Nc2cccc(Cl)c2)nc(Nc2cccc(Cl)c2)c1[N+](=O)[O-],0.385,1,Non-Permeable
9245582,Cc1ccc(Nc2nc(Nc3cccc(Cl)c3)nc(N)c2[N+](=O)[O-])cc1C,0.34600000000000003,1,Non-Permeable
9242465,Nc1nc(Nc2cccc(Cl)c2)nc(Nc2ccc(Cl)cc2)c1[N+](=O)[O-],0.366,1,Non-Permeable
9359162,Cc1ccc(Nc2nc(N)c([N+](=O)[O-])c(Nc3cccc(Cl)c3)n2)cc1C,0.336,1,Non-Permeable
4117303,O=c1c2ccccc2c(=O)c2c1c(N1CCCCC1)cc1oc3ccccc3[nH]c12,0.312,23,Permeable
100373669,O=C1NC(=O)c2c1c1c3ccccc3n3c1c1c2c2ccccc2n1[C@H]1CC[C@H]3O1,0.414,4,Permeable
5025159,Nc1nc(Nc2ccc(Cl)cc2)nc(Nc2cccc(Cl)c2)c1[N+](=O)[O-],0.355,1,Non-Permeable
3282912,O=C(OCc1cccc([N+](=O)[O-])c1)c1c2c(nc3ccccc13)CCCCC2,0.32799999999999996,9,Permeable
